species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Biscoe,40.558084756650224,18.80788604293565,221.0,3686.0,FEMALE
Gentoo,Torgersen,38.95944859735542,16.458336027287903,220.0,5751.0,MALE
Adelie,Biscoe,48.57661016449976,13.639158094078072,172.0,5431.0,MALE
Gentoo,Torgersen,47.42905277349329,18.77149641414923,186.0,3949.0,MALE
Adelie,Dream,36.78312196435593,16.852048121204067,216.0,5975.0,FEMALE
Gentoo,Torgersen,55.03490303927625,18.705076733380047,201.0,4296.0,FEMALE
Gentoo,Torgersen,51.181777801489005,17.564014010654397,194.0,3109.0,FEMALE
Adelie,Dream,36.90618314675289,18.461775246251563,180.0,3391.0,
Adelie,Dream,41.61093917504475,17.98471328450636,190.0,3629.0,FEMALE
Adelie,Dream,39.4183829329618,18.876440885533693,182.0,3394.0,
Gentoo,Torgersen,49.28535622579978,,189.0,5879.0,MALE
Gentoo,Biscoe,43.785639063814386,14.442191060098992,209.0,4702.0,FEMALE
Chinstrap,Torgersen,35.77134370805853,15.18208182847653,176.0,5929.0,
Gentoo,Biscoe,44.75273804959925,14.014297078876583,208.0,4578.0,FEMALE
Gentoo,Dream,56.31343458932307,13.34514609393747,176.0,3273.0,MALE
Adelie,Biscoe,53.025813008199215,14.904337895807979,230.0,5552.0,FEMALE
Gentoo,Biscoe,46.31780293319517,15.046457670609758,188.0,3610.0,
Chinstrap,Dream,43.04852888697519,20.362266374465843,186.0,2707.0,MALE
Adelie,Dream,37.46113605229264,18.32110960986211,193.0,3913.0,MALE
Adelie,Dream,37.34991277376197,18.42653347024642,172.0,3256.0,FEMALE
Gentoo,Dream,34.89876886007952,21.193008875232696,195.0,4274.0,MALE
Chinstrap,Biscoe,36.429004463385155,15.92570787062819,230.0,5057.0,MALE
Chinstrap,Torgersen,39.32821262909887,14.085688622566671,222.0,4849.0,FEMALE
Gentoo,Torgersen,51.05322903126009,17.35550556083266,199.0,3625.0,FEMALE
Gentoo,Dream,52.508208324731385,17.13751406110767,198.0,3521.0,MALE
Chinstrap,Torgersen,32.901553747838555,16.109618372120817,228.0,4976.0,
Gentoo,Biscoe,46.83743102119314,13.700842527465614,209.0,4206.0,FEMALE
Chinstrap,Torgersen,56.58470114746573,15.787326912989304,224.0,5057.0,MALE
Gentoo,Torgersen,48.69124380517695,20.2719909159064,223.0,5668.0,
Gentoo,Dream,33.591384313145475,16.33852333170887,225.0,6000.0,FEMALE
Gentoo,Biscoe,33.29473105675602,16.32594589734589,185.0,5020.0,
Gentoo,Biscoe,51.40419676539479,17.20667390211433,192.0,5437.0,MALE
Chinstrap,Dream,48.90949964880518,18.36886351916945,195.0,3640.0,MALE
Adelie,Biscoe,40.405869036638116,20.05264504580264,222.0,,
Adelie,Dream,38.996017067458375,18.631077861221485,192.0,4247.0,MALE
Adelie,Biscoe,34.63543769282706,21.167134837575837,213.0,6200.0,FEMALE
Gentoo,Biscoe,,17.81586478600266,224.0,4372.0,MALE
Gentoo,Biscoe,44.92956725496886,15.000627482063573,219.0,5065.0,FEMALE
Adelie,Biscoe,58.44594883286124,13.443972684644741,217.0,5371.0,.
Chinstrap,Biscoe,44.67962679914725,19.129929129018937,193.0,3437.0,FEMALE
Gentoo,Biscoe,48.127115034934214,15.570386234982367,221.0,5383.0,FEMALE
Gentoo,Dream,,14.249068872786884,219.0,4309.0,MALE
Chinstrap,Torgersen,58.181822623577474,15.080907800146598,208.0,2723.0,.
Adelie,Dream,32.79437457733281,13.660772294307954,191.0,5206.0,
Gentoo,Biscoe,44.338999405715505,15.249760546662479,216.0,4368.0,FEMALE
Adelie,Dream,35.54083932355959,18.12437200206469,191.0,3743.0,FEMALE
Chinstrap,Dream,45.26407465655088,21.438936466962087,208.0,4198.0,.
Gentoo,Torgersen,56.40803561558537,13.271724556124482,208.0,2780.0,FEMALE
Gentoo,Biscoe,49.70702623491919,15.142551639899185,217.0,4808.0,FEMALE
Adelie,Dream,52.3920387756094,18.937671188313473,192.0,3338.0,
Adelie,Dream,52.71198227372015,21.223838921813293,199.0,5176.0,.
Gentoo,Biscoe,46.877077410081434,14.57065582682776,230.0,4571.0,
Gentoo,Biscoe,37.470448494610196,14.079351732909046,192.0,5051.0,
Gentoo,Dream,44.758394144090175,20.111966155921845,192.0,3842.0,FEMALE
Gentoo,Biscoe,45.2111974184518,14.743110271677214,211.0,4839.0,FEMALE
Adelie,Biscoe,59.04809461254277,13.933508523633447,211.0,4824.0,FEMALE
Chinstrap,Torgersen,35.98533284859549,20.552387211421888,173.0,5567.0,MALE
Chinstrap,Dream,36.88804364921564,15.748201788652729,230.0,5866.0,.
Chinstrap,Torgersen,48.31268029110001,18.509807181836862,207.0,4559.0,.
Gentoo,Dream,45.00928222395641,14.776900244198723,211.0,4767.0,FEMALE
Gentoo,Biscoe,41.156284126424495,19.965540988772446,209.0,,.
Gentoo,Dream,59.39556033528647,16.438459188028684,208.0,3509.0,FEMALE
Chinstrap,Dream,56.572331772768216,14.574849490289289,176.0,4904.0,FEMALE
Gentoo,Dream,41.25335375884344,21.065146885754483,219.0,3937.0,FEMALE
Adelie,Torgersen,33.47533095772211,18.138259515841643,184.0,3611.0,FEMALE
Gentoo,Biscoe,43.350207268006045,13.861435680248135,225.0,3660.0,.
Chinstrap,Torgersen,,18.42704356065953,228.0,2876.0,.
Gentoo,Torgersen,43.7969294569203,14.844686077103104,177.0,6221.0,MALE
Chinstrap,Dream,50.32488167291465,19.82206525895794,225.0,5750.0,
Chinstrap,Dream,54.19022865950001,19.230097757177813,212.0,2701.0,
Gentoo,Biscoe,45.65733970541701,13.395873160302882,197.0,4646.0,FEMALE
Gentoo,Biscoe,47.1465521543056,13.912925978975183,198.0,2813.0,FEMALE
Gentoo,Biscoe,53.141356707454925,15.83719035807894,194.0,5554.0,MALE
Adelie,Torgersen,34.03610060515418,14.232675573135156,213.0,3552.0,MALE
Gentoo,Biscoe,46.96380160899877,15.47188950801782,229.0,5400.0,
Adelie,Torgersen,36.310605793447934,16.126066452490015,193.0,4561.0,.
Gentoo,Biscoe,50.85635418602337,15.890606038967633,220.0,5534.0,MALE
Chinstrap,Dream,48.775066117782586,17.71232290875651,211.0,3032.0,FEMALE
Chinstrap,Dream,46.244746467493435,16.926697681784667,191.0,3545.0,FEMALE
Adelie,Torgersen,53.86616844411406,18.849188162143577,229.0,3562.0,MALE
Gentoo,Dream,54.176349688098284,19.238008149346914,222.0,6267.0,FEMALE
Adelie,Torgersen,,18.717858983992475,186.0,3829.0,MALE
Chinstrap,Torgersen,51.39940902096651,20.153206056618163,229.0,3651.0,MALE
Adelie,Biscoe,38.17456581159491,16.884404060605668,184.0,3133.0,FEMALE
Adelie,Torgersen,42.40126756875736,18.934812881291734,209.0,3604.0,MALE
Adelie,Torgersen,36.03707212677378,17.223292860265335,191.0,3583.0,FEMALE
Chinstrap,Dream,39.96113452622464,19.18189602921686,199.0,4646.0,MALE
Adelie,Torgersen,38.52612273682436,13.14541844505004,225.0,2904.0,FEMALE
Adelie,Torgersen,44.683138937049705,18.750103993378726,189.0,3567.0,FEMALE
Chinstrap,Dream,45.831720645800694,18.805386217628463,174.0,5099.0,MALE
Chinstrap,Torgersen,54.66531776989529,20.346631060987324,209.0,5689.0,
Adelie,Biscoe,38.44118493844668,17.92434321523515,185.0,3688.0,.
Adelie,Torgersen,38.1316891326082,17.625806080818627,212.0,3500.0,FEMALE
Adelie,Dream,34.914670259241284,17.267547354152796,203.0,5870.0,FEMALE
Adelie,Dream,45.12247266244109,17.955890911606588,214.0,4483.0,MALE
Adelie,Torgersen,33.683130661605404,14.707441549716624,209.0,5295.0,
Gentoo,Torgersen,52.76964001076418,18.172731949447233,214.0,4505.0,
Chinstrap,Torgersen,42.57392558256139,18.079674579451655,198.0,4473.0,
Chinstrap,Dream,42.591203650425214,15.586742117495058,221.0,5031.0,FEMALE
Adelie,Dream,56.9947776339025,14.430560578039499,205.0,4645.0,
Chinstrap,Dream,54.855072678568696,19.32754469193629,,3628.0,FEMALE
Adelie,Biscoe,49.076668467879955,13.876817791536915,211.0,5836.0,.
Gentoo,Dream,46.37719435060172,16.409036724696822,214.0,5176.0,
Gentoo,Dream,42.79257736071206,14.997198598323305,200.0,2855.0,FEMALE
Gentoo,Dream,53.399189556595836,17.975466782431845,206.0,6277.0,MALE
Gentoo,Biscoe,47.06175534619183,15.707394963085934,189.0,3766.0,.
Adelie,Biscoe,39.81391464649606,17.597415250741996,191.0,3895.0,MALE
Gentoo,Dream,54.742384070677346,18.31010726743142,224.0,6145.0,
Gentoo,Biscoe,43.969429880076156,13.948891015996963,217.0,4936.0,FEMALE
Adelie,Dream,38.06456489726454,14.416392187671786,193.0,4493.0,FEMALE
Adelie,Dream,47.395945214726346,17.46305157327623,195.0,3084.0,FEMALE
Chinstrap,Biscoe,49.53847822570222,15.571775518545541,196.0,5568.0,MALE
Chinstrap,Biscoe,50.83030148377665,20.477275763172912,208.0,,FEMALE
Gentoo,Torgersen,38.68427892563906,16.424827954303623,181.0,2945.0,FEMALE
Chinstrap,Torgersen,35.024775046802276,15.17038321463007,180.0,5146.0,FEMALE
Chinstrap,Biscoe,47.10370206242809,18.17645389669019,180.0,3566.0,FEMALE
Gentoo,Biscoe,40.074094165705,19.22705047376587,173.0,5777.0,MALE
Chinstrap,Dream,47.11072018612514,16.600501776023954,188.0,3620.0,FEMALE
Adelie,Torgersen,59.424735242438516,19.192853951356074,203.0,4766.0,MALE
Gentoo,Torgersen,57.78638386374095,19.17132041704971,199.0,5023.0,
Adelie,Torgersen,35.96409491797637,19.601576174500593,195.0,4315.0,MALE
Adelie,Torgersen,34.18863505019318,13.982758439427991,177.0,6058.0,
Gentoo,Torgersen,,14.289927235194668,200.0,5074.0,
Chinstrap,Biscoe,41.43004758037092,20.865917583937442,178.0,4823.0,MALE
Adelie,Dream,35.11005026830363,18.4108947736436,194.0,4208.0,MALE
Adelie,Biscoe,38.675406896241284,18.75852507614664,195.0,2928.0,
Gentoo,Dream,46.46129695557747,20.73602771816033,202.0,4426.0,
Gentoo,Biscoe,45.51534730428388,15.007220245696718,215.0,4760.0,FEMALE
Adelie,Biscoe,57.47627157561676,16.527006690405535,201.0,3873.0,.
Chinstrap,Dream,57.935643251381954,14.717915287581985,185.0,4675.0,FEMALE
Chinstrap,Dream,50.07859192967552,18.489273690768023,218.0,5587.0,FEMALE
Gentoo,Biscoe,43.16138124495857,14.840328286825915,181.0,4297.0,FEMALE
Chinstrap,Dream,45.75964817576091,17.328914460273204,190.0,2958.0,FEMALE
Adelie,Dream,45.14347701352951,20.26876660511499,196.0,4652.0,MALE
Adelie,Torgersen,59.46397317451724,19.145162490440686,,5378.0,FEMALE
Chinstrap,Dream,51.27407697133785,21.060277403683905,203.0,3913.0,
Adelie,Biscoe,35.7664528346265,19.21357897474424,189.0,3865.0,
Gentoo,Biscoe,54.88622063587853,17.831521161068697,201.0,4234.0,MALE
Gentoo,Biscoe,50.27197165314686,14.456452507392154,208.0,4787.0,FEMALE
Adelie,Biscoe,37.72852980153614,18.606566741798904,185.0,4211.0,MALE
Adelie,Biscoe,41.476667045738125,16.09924990840982,195.0,4088.0,
Gentoo,Biscoe,59.44706159299398,15.120982571985888,224.0,4654.0,FEMALE
Gentoo,Biscoe,,19.038226055179116,198.0,5281.0,MALE
Adelie,Torgersen,35.92166910220547,17.242905854015184,186.0,3052.0,FEMALE
Chinstrap,Dream,41.310440845005985,19.745659191157888,214.0,3701.0,FEMALE
Gentoo,Dream,54.67765278460288,18.197459696876464,193.0,3113.0,FEMALE
Adelie,Biscoe,40.76980343628706,18.79466440337428,176.0,4889.0,FEMALE
Chinstrap,Dream,50.13098673150185,19.40296321253394,197.0,3551.0,MALE
Gentoo,Torgersen,53.31070909109923,13.882055176420721,174.0,4551.0,FEMALE
Chinstrap,Torgersen,35.62826783959067,15.014476390584637,179.0,5186.0,FEMALE
Chinstrap,Torgersen,42.99396080181408,18.87724296564403,205.0,3770.0,MALE
Adelie,Biscoe,34.761662807830064,17.08594503730483,231.0,5643.0,MALE
Adelie,Dream,45.04650664524376,13.389977239705313,173.0,6008.0,FEMALE
Chinstrap,Dream,58.36141510863488,14.751120432158142,190.0,3834.0,
Adelie,Biscoe,41.41400075714824,13.7550092402537,176.0,4726.0,
Chinstrap,Dream,45.484634094778535,16.827376300302223,212.0,5760.0,.
Gentoo,Biscoe,47.267213663183874,13.66407908578579,212.0,4829.0,FEMALE
Adelie,Biscoe,47.83923807380903,17.760963669180946,218.0,,FEMALE
Adelie,Dream,37.168824893410516,16.462160749893705,223.0,5376.0,.
Gentoo,Dream,44.516434572509375,14.455193117179357,209.0,4145.0,FEMALE
Chinstrap,Biscoe,36.11401323592722,13.452206471513062,176.0,5571.0,MALE
Chinstrap,Dream,47.173083418951826,18.690828094298183,177.0,3928.0,MALE
Adelie,Dream,42.718496311622154,18.234338782010738,197.0,4108.0,MALE
Adelie,Torgersen,54.20799049202123,16.248164777823117,198.0,6107.0,MALE
Chinstrap,Torgersen,40.44670301557999,16.85769973144725,,2774.0,FEMALE
Gentoo,Biscoe,,17.093770948269494,181.0,2714.0,FEMALE
Adelie,Dream,55.9689733078792,14.923166098285463,228.0,5503.0,MALE
Chinstrap,Torgersen,44.51539407316586,18.59255075222255,209.0,5136.0,
Adelie,Biscoe,49.07833187501597,15.020940112004899,194.0,4899.0,MALE
Adelie,Biscoe,44.48870083180533,18.235027931409817,198.0,3554.0,FEMALE
Adelie,Biscoe,55.439694830156334,15.354349633639307,173.0,5037.0,.
Adelie,Dream,40.10113421121969,19.980088194023875,190.0,3909.0,MALE
Chinstrap,Dream,40.44696171578251,20.978437421628087,188.0,5183.0,.
Adelie,Dream,42.95347325129081,15.297284114814692,182.0,4999.0,FEMALE
Adelie,Biscoe,40.63596980500552,18.95307473483466,221.0,3386.0,MALE
Adelie,Dream,57.13158734762036,21.391802988544274,182.0,3629.0,
Gentoo,Torgersen,52.27641882510215,14.562070207127944,198.0,4249.0,.
Gentoo,Biscoe,47.140110618723504,16.409799286337638,215.0,5149.0,FEMALE
Gentoo,Dream,44.6443836666902,14.090850551715622,190.0,2857.0,.
Gentoo,Biscoe,32.10987877997187,14.101422746905795,208.0,6019.0,FEMALE
Adelie,Dream,47.732553952358785,19.454335035004345,194.0,4187.0,MALE
Adelie,Torgersen,37.63389376984971,15.526993559674718,188.0,2977.0,FEMALE
Adelie,Dream,38.43166632667323,16.62850091419462,187.0,2969.0,FEMALE
Gentoo,Biscoe,49.78136646185141,14.15010627183939,231.0,2703.0,.
Adelie,Biscoe,32.35711359083143,15.817806839466334,211.0,5049.0,MALE
Gentoo,Biscoe,37.7545376742665,15.055596363379852,216.0,5614.0,MALE
Adelie,Torgersen,36.69861821009059,16.197054141055844,230.0,5669.0,MALE
Adelie,Dream,38.91886084083506,15.584661756982472,,3359.0,
Chinstrap,Dream,51.52896682983944,18.741407348785646,184.0,4594.0,.
Chinstrap,Biscoe,41.67896398314212,13.250869870696468,213.0,3163.0,MALE
Gentoo,Dream,54.59807982117417,18.308368783163104,211.0,3959.0,MALE
Chinstrap,Dream,45.125884303795154,19.721844203025366,206.0,3976.0,MALE
Adelie,Torgersen,42.12736898070184,20.23708376779336,175.0,2947.0,
Adelie,Torgersen,36.13854941079627,16.82393615144656,191.0,2978.0,.
Chinstrap,Dream,48.54245335560781,18.341485549356875,207.0,3742.0,MALE
Gentoo,Torgersen,48.09938409644815,21.202370924284036,190.0,5559.0,MALE
Chinstrap,Biscoe,52.97806263149084,20.42731456283325,182.0,5512.0,MALE
Gentoo,Biscoe,48.59030870933915,14.504486532299296,199.0,5518.0,FEMALE
Gentoo,Torgersen,47.36604810437701,16.14228346192982,189.0,4481.0,MALE
Gentoo,Biscoe,50.77366789969186,16.118515184450548,,2843.0,.
Chinstrap,Dream,43.31505420761414,18.121467808499933,204.0,3525.0,FEMALE
Chinstrap,Dream,58.084303556956534,17.929708179951106,218.0,,MALE
Adelie,Dream,,19.866189446941497,176.0,3602.0,MALE
Chinstrap,Biscoe,41.65030778830647,16.201240776252973,220.0,,.
Gentoo,Biscoe,46.95603665975015,13.683261105233607,227.0,4034.0,FEMALE
Adelie,Dream,33.909350700668675,14.99568450133462,227.0,6133.0,FEMALE
Gentoo,Dream,42.05890319869223,14.771617356337751,224.0,5933.0,MALE
Gentoo,Biscoe,44.13793031817618,,184.0,4649.0,
Chinstrap,Torgersen,44.875206838824866,19.3901860685611,227.0,3482.0,MALE
Chinstrap,Biscoe,47.802204894549355,17.95767552649952,198.0,3618.0,FEMALE
Gentoo,Biscoe,52.78860155574113,15.879598440622354,218.0,3342.0,
Chinstrap,Torgersen,36.406821489346484,19.263764211443817,183.0,2763.0,
Chinstrap,Torgersen,48.62825572838244,17.090933316727774,191.0,3730.0,MALE
Gentoo,Biscoe,55.58214154012861,20.444404784423977,207.0,6271.0,
Gentoo,Torgersen,,15.75210005445425,224.0,5327.0,MALE
Chinstrap,Torgersen,56.95066533037669,14.64724713057793,186.0,4647.0,
Gentoo,Torgersen,38.17781859048945,13.978596016899807,210.0,3422.0,MALE
Adelie,Dream,42.48231861925148,14.913201003414338,199.0,3102.0,
Adelie,Biscoe,55.11870837732252,15.154210994980597,224.0,5838.0,
Gentoo,Torgersen,50.17063977653332,13.19549882340969,183.0,6024.0,.
Adelie,Dream,43.680509525982956,19.806384598770496,208.0,4466.0,FEMALE
Chinstrap,Biscoe,52.22582830144112,16.4533512832256,224.0,3632.0,FEMALE
Chinstrap,Dream,54.216264080376035,17.54166071850042,187.0,,
Gentoo,Biscoe,45.086615338326034,14.376983111729706,213.0,4783.0,FEMALE
Gentoo,Biscoe,44.982727053954726,13.559260842879521,230.0,3877.0,FEMALE
Chinstrap,Biscoe,37.52978140229479,13.604126687829796,209.0,4437.0,
Adelie,Dream,36.3045535316139,16.597260858677327,199.0,3242.0,FEMALE
Chinstrap,Biscoe,57.41186105412683,19.86750544887741,220.0,2888.0,
Chinstrap,Dream,46.42368503471978,16.794828524689617,179.0,3256.0,FEMALE
Chinstrap,Dream,35.85124819382456,19.9729449194064,173.0,4751.0,MALE
Adelie,Dream,36.665922628952444,17.818168153317362,222.0,3348.0,FEMALE
Chinstrap,Dream,46.13048662942607,,218.0,3372.0,.
Chinstrap,Biscoe,44.878303525853674,13.958351425553849,222.0,4257.0,MALE
Adelie,Dream,39.62247037086787,16.620722180936653,224.0,3799.0,FEMALE
Gentoo,Biscoe,49.90661895316098,16.04189282681387,172.0,2856.0,.
Adelie,Torgersen,42.82021090629955,19.86892640922243,181.0,6191.0,.
Adelie,Biscoe,39.35583408794715,18.813951114225905,184.0,3927.0,.
Adelie,Torgersen,42.49249968404044,20.21267707275781,188.0,3271.0,
Chinstrap,Dream,,14.863733687209017,221.0,5288.0,MALE
Gentoo,Biscoe,46.79627541740673,14.251245706794842,188.0,4081.0,
Adelie,Torgersen,42.81902858906293,19.063036318839057,219.0,5873.0,MALE
Gentoo,Biscoe,51.963476027931044,15.200627981413101,220.0,5493.0,MALE
Gentoo,Biscoe,43.648318244553344,14.316545979387957,199.0,4666.0,FEMALE
Chinstrap,Torgersen,33.15550602137926,17.655365669834506,210.0,6086.0,
Gentoo,Biscoe,42.31861018140066,13.96804706070953,,5867.0,FEMALE
Adelie,Biscoe,54.440941794733384,14.014396821028825,188.0,4622.0,FEMALE
Adelie,Torgersen,34.098489668354645,18.238406389767817,181.0,4755.0,FEMALE
Gentoo,Dream,45.76351888864938,18.529894973147503,210.0,3332.0,
Gentoo,Torgersen,48.79603029630058,17.04041022017127,187.0,3173.0,FEMALE
Chinstrap,Dream,45.11084861247492,18.05910033777472,226.0,3571.0,FEMALE
Chinstrap,Biscoe,59.1012923460002,20.843041683794883,204.0,5616.0,MALE
Gentoo,Biscoe,57.51452098386864,18.72012276001236,189.0,3502.0,.
Chinstrap,Biscoe,42.00500486850926,13.421446183005735,176.0,3093.0,MALE
Adelie,Dream,40.35253434584654,17.55861961857159,191.0,3635.0,FEMALE
Adelie,Biscoe,44.06111360372973,13.213113431572856,201.0,4506.0,FEMALE
Adelie,Torgersen,34.32576133728225,18.384780451251338,180.0,3441.0,FEMALE
Chinstrap,Biscoe,38.98569289297431,18.855618196981666,189.0,3916.0,MALE
Adelie,Torgersen,36.635520166399914,19.747372798485134,195.0,3479.0,FEMALE
Chinstrap,Dream,51.03187210687141,18.424415213246967,199.0,3475.0,FEMALE
Gentoo,Torgersen,49.46476552049886,15.469113769951754,213.0,4886.0,FEMALE
Gentoo,Torgersen,49.349661159422965,17.130278983839997,223.0,5684.0,
Adelie,Torgersen,44.68980402598744,18.59866139863224,197.0,4215.0,FEMALE
Gentoo,Biscoe,41.32115430912457,,189.0,5050.0,.
Chinstrap,Dream,32.74822301735923,16.856979405010996,199.0,2949.0,FEMALE
Gentoo,Dream,35.78249577607445,21.380233602400605,198.0,4465.0,MALE
Gentoo,Dream,59.2701235254948,19.514605874345715,175.0,4276.0,MALE
Adelie,Dream,35.16949874198171,17.17078729152379,191.0,3055.0,FEMALE
Gentoo,Biscoe,41.39774314300936,19.240743323149434,211.0,2854.0,
Adelie,Dream,37.985121528946536,18.41671760720819,179.0,3510.0,FEMALE
Adelie,Biscoe,41.70302081353759,21.239141767822037,191.0,3923.0,MALE
Chinstrap,Dream,47.391143464828716,19.640733859016493,186.0,3921.0,MALE
Gentoo,Torgersen,34.69011227577308,15.897211436884145,172.0,6014.0,MALE
Adelie,Torgersen,41.78075229693464,18.64469554898808,195.0,4390.0,
Gentoo,Biscoe,46.2027917502287,13.313365109042492,214.0,4961.0,
Chinstrap,Dream,50.698390124548396,19.03054349523061,200.0,3860.0,MALE
Chinstrap,Dream,41.149722252236316,17.76432280921275,209.0,4072.0,MALE
Adelie,Dream,56.019823104413625,15.162645441586797,192.0,4826.0,FEMALE
Gentoo,Torgersen,48.74029362631222,13.152309834314723,200.0,4665.0,FEMALE
Adelie,Biscoe,37.947336118008984,21.03517212814115,218.0,3176.0,.
Gentoo,Torgersen,53.11467019280818,14.13731566380742,208.0,4594.0,FEMALE
Chinstrap,Biscoe,41.388431425018254,14.55105909861673,190.0,4719.0,FEMALE
Adelie,Torgersen,53.97456469718026,13.662722434208767,196.0,2772.0,MALE
Gentoo,Torgersen,41.16868863379383,15.374811440906393,179.0,5620.0,MALE
Adelie,Biscoe,37.64874507782516,18.71843759993457,179.0,3011.0,
Adelie,Dream,37.31432514850735,20.477292837741114,200.0,3697.0,.
Adelie,Dream,38.02020540765489,18.28094919401733,191.0,,.
Chinstrap,Biscoe,33.94234930882234,20.58522986264955,191.0,3628.0,MALE
Gentoo,Dream,58.95400497676245,19.49809593506602,190.0,3810.0,MALE
Gentoo,Dream,36.56743969041639,17.404357451553945,185.0,3785.0,MALE
Gentoo,Biscoe,49.86496987080388,16.24183164958352,216.0,4880.0,
Chinstrap,Dream,44.69988779271862,,196.0,,
Chinstrap,Dream,45.045391800692634,16.852734139206397,196.0,3531.0,FEMALE
Adelie,Dream,40.74832643057241,17.310044583139863,191.0,3895.0,FEMALE
Gentoo,Biscoe,43.81477189052722,13.823833718545522,,3875.0,FEMALE
Chinstrap,Dream,53.51422497923827,,183.0,5902.0,MALE
Chinstrap,Dream,46.71231707251916,18.5625227668288,177.0,3878.0,MALE
Adelie,Biscoe,32.830641730277215,13.690041289497923,187.0,3286.0,
Adelie,Dream,42.289856190711454,20.980967044872116,225.0,4998.0,.
Adelie,Biscoe,53.59756676701764,21.267353231117674,208.0,5466.0,MALE
Chinstrap,Biscoe,32.65469270530688,15.800385350147225,,5408.0,MALE
Chinstrap,Dream,45.54550660619932,16.986351068172137,180.0,4719.0,FEMALE
Adelie,Torgersen,48.30874395972561,19.179540168041115,195.0,6020.0,FEMALE
Gentoo,Torgersen,51.751849481152384,14.455868989863855,176.0,5330.0,
Gentoo,Biscoe,43.61123094488919,14.479078941726613,210.0,4820.0,.
Adelie,Torgersen,41.21461499567697,16.734383295656723,178.0,3395.0,FEMALE
Gentoo,Biscoe,36.44097120478403,21.331767763580274,174.0,4279.0,.
Gentoo,Torgersen,44.058418905107025,15.170409116465594,217.0,4815.0,FEMALE
Gentoo,Biscoe,43.62446316034848,14.766925014177437,195.0,4966.0,
Gentoo,Biscoe,32.912710902790884,14.15939968114711,219.0,4355.0,FEMALE
Adelie,Dream,50.16685801144293,16.916773735275825,185.0,3360.0,
Adelie,Dream,39.89385528088415,21.205959299592397,,5705.0,.
Gentoo,Biscoe,40.83682955834384,13.737478056140091,209.0,4188.0,FEMALE
Gentoo,Torgersen,51.99991516728495,14.642728415217679,191.0,4747.0,FEMALE
Adelie,Dream,51.92077267616811,14.337402844762643,,5813.0,FEMALE
Chinstrap,Dream,47.88048346599326,16.1051451221405,222.0,6119.0,MALE
Adelie,Dream,34.430206495260116,14.795407574776299,188.0,2825.0,FEMALE
Adelie,Dream,57.287580243144106,13.465414986767993,212.0,3485.0,MALE
Chinstrap,Dream,48.121574911235506,17.63816903462521,187.0,3815.0,MALE
Adelie,Biscoe,37.68280539781209,17.20161427615594,174.0,3121.0,FEMALE
Chinstrap,Torgersen,32.51275458463554,14.55681232246701,209.0,4723.0,FEMALE
Adelie,Dream,52.37466332395631,15.48466789572541,219.0,5550.0,MALE
Gentoo,Biscoe,40.42205808233534,13.692817074420763,195.0,3274.0,.
Chinstrap,Dream,57.70407051851308,20.32066169627275,200.0,3668.0,MALE
Adelie,Biscoe,40.38512684899328,17.88417538136092,180.0,3876.0,MALE
Adelie,Torgersen,42.37335219392612,18.89055957032893,209.0,3645.0,MALE
Adelie,Dream,51.19674943510603,18.896779361250314,196.0,3630.0,MALE
Gentoo,Torgersen,48.613901379246705,13.503676475751137,186.0,,.
Adelie,Dream,36.94938852839915,17.252820192568993,184.0,3053.0,FEMALE
Gentoo,Torgersen,44.56637814078094,13.806475505445292,196.0,3943.0,FEMALE
Adelie,Torgersen,34.66727594220555,16.67878304957457,186.0,3245.0,FEMALE
Chinstrap,Biscoe,49.543657718079544,18.02404934985773,191.0,6036.0,.
Chinstrap,Torgersen,56.495186552936964,20.736945507512004,173.0,4328.0,MALE
Chinstrap,Torgersen,56.394885422425595,19.78769550314521,230.0,4938.0,.
Chinstrap,Dream,44.48383224883495,17.179282161277175,191.0,3440.0,MALE
Adelie,Torgersen,36.28161956060461,19.22968393329331,209.0,4105.0,MALE
Adelie,Dream,39.82870560553032,18.742297521262635,187.0,4176.0,MALE
Adelie,Torgersen,54.09956704766825,16.306087467441476,184.0,2754.0,
Chinstrap,Dream,52.55057745375122,15.039425065720428,178.0,2715.0,.
Gentoo,Biscoe,44.062067984247385,,230.0,2874.0,
Adelie,Dream,39.97476243722065,18.93751873313297,182.0,5130.0,.
Adelie,Biscoe,42.03669465607729,19.219709250555177,176.0,2956.0,MALE
Gentoo,Torgersen,49.63346915943674,16.96961840399494,185.0,3340.0,FEMALE
Gentoo,Torgersen,36.62089564418723,16.225379331661916,218.0,3992.0,MALE
Gentoo,Torgersen,52.87000786715579,13.622046774512963,209.0,4644.0,FEMALE
Gentoo,Dream,57.4837304812668,14.320079070878526,215.0,2752.0,FEMALE
Adelie,Torgersen,33.92901918722823,21.434280842046654,175.0,6092.0,.
Chinstrap,Torgersen,33.70635117314537,17.533444028102323,194.0,3553.0,MALE
Adelie,Dream,38.17985110220318,18.222484458388507,193.0,4373.0,MALE
Chinstrap,Biscoe,47.08365134332533,13.118287645475203,217.0,5127.0,FEMALE
Gentoo,Dream,42.32349662578498,17.776351170554733,183.0,3653.0,FEMALE
Chinstrap,Torgersen,46.46502635596838,19.58615209793408,199.0,4849.0,.
Adelie,Dream,41.324638166485826,18.003165712924215,187.0,4113.0,.
