species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,56.66795218523624,83.09782841015571,97,36,.
Adelie,Dream,25.52294365983877,69.27417096328715,16,87,MALE
Gentoo,Dream,68.45980694951824,80.83435295110412,93,35,.
Adelie,Torgersen,63.305585215560875,1.0201770319952175,0,20,MALE
Gentoo,Biscoe,8.16732299969849,12.121962312389801,3,54,MALE
Chinstrap,Dream,77.01647552998402,88.08400103849219,51,10,MALE
Chinstrap,Biscoe,9.018642561489465,59.61494459755892,82,71,.
Gentoo,Torgersen,62.8557773598347,15.783122535106365,11,61,MALE
Adelie,Dream,69.0506746464836,35.33483407305626,69,39,.
Adelie,Torgersen,59.32051974873583,34.97366215477008,96,21,.
Gentoo,Dream,37.32753216691148,85.76432275430373,35,65,FEMALE
Adelie,Biscoe,60.57481432183434,4.162157970087311,69,10,FEMALE
Adelie,Dream,55.25910340965466,63.937025271540115,40,93,.
Chinstrap,Dream,59.52021043489907,3.192746587818507,50,27,.
Gentoo,Torgersen,80.97507652505588,6.368680493549395,88,52,MALE
Adelie,Biscoe,82.59710297184054,60.06536320775934,74,99,.
Chinstrap,Biscoe,75.67447981567582,86.65314846990496,75,32,FEMALE
Adelie,Dream,48.229656932013086,79.77552995229519,63,7,.
Adelie,Torgersen,35.50917298344003,82.55598980838748,98,38,FEMALE
Gentoo,Dream,87.82820661333479,21.916291420606136,25,46,FEMALE
Adelie,Torgersen,87.67623491068272,16.982897892604644,37,54,MALE
Chinstrap,Dream,81.36417512625243,69.57953197412375,99,22,.
Adelie,Dream,88.43568107392731,57.43438838789903,27,20,.
Gentoo,Torgersen,39.52596927073313,22.587028606340997,69,68,.
Adelie,Dream,53.445391170186426,0.28597120004186793,99,86,.
Adelie,Biscoe,56.989078230140045,7.615331812652693,75,100,.
Gentoo,Biscoe,71.79256724486169,95.44708292274682,82,32,.
Adelie,Torgersen,78.21549716004122,38.90547643362208,59,64,FEMALE
Adelie,Torgersen,56.21919875382233,56.61580384017218,15,83,MALE
Gentoo,Dream,90.27309580430682,76.1274494151814,90,16,.
Adelie,Dream,22.46459318132059,25.50983351975864,10,43,FEMALE
Chinstrap,Biscoe,40.86782444023985,96.39858892758289,12,73,.
Adelie,Torgersen,5.729211266014056,74.11488858422732,80,67,MALE
Adelie,Torgersen,98.19089243757794,70.91182163809452,99,80,FEMALE
Gentoo,Biscoe,80.13249504508313,77.30424207070307,94,79,FEMALE
Gentoo,Torgersen,12.352974547996299,4.558079839446583,45,81,MALE
Gentoo,Dream,33.39371459535576,10.485204701159434,0,76,FEMALE
Gentoo,Torgersen,53.43167497476943,67.21399019003607,74,34,MALE
Adelie,Torgersen,29.659458114852054,11.509140513890703,4,43,.
Chinstrap,Dream,11.790268522818792,71.01419195960183,0,56,FEMALE
Chinstrap,Dream,59.87203392841482,10.965945464038441,76,24,MALE
Chinstrap,Biscoe,22.363590023590906,17.679775214370707,50,64,FEMALE
Gentoo,Biscoe,63.291277315938565,47.86662901911474,53,48,.
Adelie,Biscoe,69.08643553063571,48.8642258533954,75,32,FEMALE
Adelie,Torgersen,81.4110936008339,27.490686898126782,72,8,.
Adelie,Dream,44.658327042309246,38.317538525759545,75,99,FEMALE
Chinstrap,Torgersen,69.83058710219868,55.76298562416409,32,15,FEMALE
Chinstrap,Dream,3.5152066293769213,31.64165908214858,31,34,MALE
Gentoo,Dream,63.0946812527856,34.4249405113494,15,24,.
Chinstrap,Torgersen,43.455205868279144,52.40364116042117,39,84,FEMALE
Chinstrap,Torgersen,80.90712691299181,80.7353723848845,85,44,FEMALE
Chinstrap,Torgersen,98.78895795742835,66.36799290041593,50,87,FEMALE
Chinstrap,Dream,29.24308286406434,16.549159905423714,13,47,FEMALE
Adelie,Dream,89.44437162027037,20.958948356577768,16,82,MALE
Chinstrap,Torgersen,10.599040577791818,10.740981750495603,91,5,MALE
Chinstrap,Dream,45.23833159737441,77.69716959679776,78,53,FEMALE
Chinstrap,Dream,69.52823892980894,79.82769740476883,7,66,FEMALE
Chinstrap,Torgersen,86.31125073682584,63.600970353448325,19,52,MALE
Chinstrap,Dream,22.121284692101295,39.54839720680516,38,21,FEMALE
Chinstrap,Biscoe,49.263343997940225,81.41188047382988,62,100,.
Gentoo,Torgersen,97.59081898383768,63.86609489823438,51,91,.
Gentoo,Biscoe,73.72745849654687,32.1150300020744,5,75,.
Adelie,Biscoe,39.40069569656644,36.020400967354306,89,76,.
Gentoo,Biscoe,49.75479248551768,12.050475716394471,86,62,FEMALE
Adelie,Biscoe,91.96514332151501,22.76379330036782,68,46,.
Gentoo,Biscoe,48.6788902204907,69.42788864969536,30,13,MALE
Gentoo,Biscoe,5.808629029387513,16.55658790104888,31,26,.
Gentoo,Torgersen,20.469726188784044,23.301553664918593,88,43,FEMALE
Adelie,Torgersen,0.37521911956741594,20.205217368729457,6,97,FEMALE
Adelie,Dream,48.02257485219681,22.13515796654921,4,41,.
Gentoo,Torgersen,97.3405439114801,78.3110982452168,65,12,MALE
Gentoo,Biscoe,80.2471735920991,41.11858358861424,73,38,FEMALE
Adelie,Torgersen,4.128915388185462,35.02951019398653,80,18,FEMALE
Adelie,Biscoe,93.08654247345524,92.27507225232488,68,41,FEMALE
Gentoo,Biscoe,11.131637342917223,27.894367728162717,68,27,MALE
Gentoo,Torgersen,2.2997258907061946,4.153532108749158,0,5,.
Gentoo,Biscoe,21.159641453126266,71.26692650281605,22,60,MALE
Gentoo,Biscoe,50.016123425077744,42.43221416308817,12,10,.
Adelie,Biscoe,7.776020666410799,43.468497842374745,18,95,.
Chinstrap,Biscoe,78.13555461498551,42.382750567716386,99,65,FEMALE
Adelie,Biscoe,1.7481481028390422,45.43577529937701,14,26,FEMALE
Adelie,Torgersen,21.815318491716408,83.48446052340157,45,21,MALE
Chinstrap,Biscoe,59.84015132815074,51.88983651589532,85,23,FEMALE
Chinstrap,Torgersen,41.0574586643235,31.240243855424033,38,53,.
Adelie,Torgersen,46.04155253714719,9.205497273455176,9,85,FEMALE
Adelie,Torgersen,66.99866840342631,57.048021724947326,41,79,FEMALE
Chinstrap,Torgersen,35.963420424340754,6.582689072453873,48,48,FEMALE
Chinstrap,Torgersen,24.06558168286295,52.6741640810579,67,36,.
Chinstrap,Biscoe,91.82237641464992,8.279908535361912,13,1,FEMALE
Adelie,Torgersen,34.518809109182726,59.887500487495295,78,55,FEMALE
Gentoo,Torgersen,47.802093835234274,41.03326297028311,55,86,FEMALE
Chinstrap,Dream,81.99588856919591,1.2774909475632978,7,71,FEMALE
Gentoo,Torgersen,63.28016591957017,51.22169814554521,57,61,FEMALE
Gentoo,Torgersen,62.042544995113424,42.65235269904171,25,46,.
Adelie,Dream,63.8817701207684,21.10808790844677,57,73,MALE
Adelie,Torgersen,81.03722823882916,55.024567602736774,15,72,FEMALE
Gentoo,Biscoe,52.58595194959908,12.022674175717041,0,12,FEMALE
Adelie,Torgersen,7.58544523056236,24.68556303771422,36,60,FEMALE
Chinstrap,Dream,66.55130383493972,92.46751834435518,67,91,MALE
Chinstrap,Torgersen,16.4995361298517,1.3571496337677735,35,3,.
Gentoo,Biscoe,82.87068361668807,7.754908537435112,74,21,FEMALE
Gentoo,Torgersen,15.65426273743874,54.507827124851026,5,77,FEMALE
Chinstrap,Biscoe,95.64482879982086,85.85643097891642,76,53,FEMALE
Chinstrap,Biscoe,71.03517500664637,59.06448316576727,30,38,FEMALE
Gentoo,Dream,26.338608545154763,21.271094538783874,67,100,FEMALE
Chinstrap,Dream,20.745932211108542,56.172763240172294,50,58,FEMALE
Adelie,Biscoe,87.82567370187849,75.09349572651546,57,52,FEMALE
Adelie,Torgersen,23.059812431234427,57.218387853695674,79,99,FEMALE
Gentoo,Dream,41.18612546627705,48.451462892697414,78,65,FEMALE
Adelie,Dream,46.03183112168905,32.37910177250024,49,52,MALE
Gentoo,Biscoe,12.436789472793375,63.73855720758503,43,80,FEMALE
Adelie,Dream,73.5461914320709,34.764120812935886,55,74,.
Adelie,Torgersen,10.767143783702505,7.670698867889303,64,13,FEMALE
Gentoo,Dream,85.43488202820367,70.98794022312053,19,8,MALE
Chinstrap,Torgersen,53.17633979608356,21.64266293475875,27,69,MALE
Gentoo,Biscoe,61.66850507222532,3.7958821930811015,88,54,FEMALE
Gentoo,Biscoe,82.88577074706551,61.43670267828265,58,83,FEMALE
Chinstrap,Dream,33.62549890629262,52.3079337887283,40,50,.
Adelie,Dream,96.51443021029618,97.4299488577483,13,34,MALE
Gentoo,Biscoe,61.18018377473674,10.093126647060501,20,95,.
Gentoo,Dream,12.424285560390402,42.90127476773075,23,38,FEMALE
Gentoo,Dream,28.777099182510778,49.90999863202481,17,82,.
Adelie,Torgersen,49.626095308017234,19.61001687004217,33,70,MALE
Adelie,Dream,68.47454675023833,71.08740419266789,18,14,.
Chinstrap,Biscoe,20.216120964126105,32.45482347956666,36,31,.
Gentoo,Biscoe,42.69641377594806,91.29052041710405,58,44,FEMALE
Chinstrap,Biscoe,10.767967072212436,8.382268790144076,94,32,MALE
Chinstrap,Torgersen,18.054385650183548,24.36201644036604,2,31,.
Gentoo,Dream,75.81172303236546,21.219148834234915,35,81,FEMALE
Gentoo,Torgersen,60.936227950657184,10.815897947762421,36,64,FEMALE
Chinstrap,Biscoe,45.22429911839899,17.03349689324256,55,20,.
Adelie,Biscoe,0.7135002958512215,44.469184627056244,19,10,.
Chinstrap,Biscoe,6.612906193966928,79.60221338868443,8,82,MALE
Adelie,Biscoe,76.35672071300156,44.787759697723914,23,35,.
Adelie,Torgersen,9.383820869736038,81.02826960439269,43,95,FEMALE
Chinstrap,Biscoe,77.10417010989728,81.9439167449489,2,54,.
Gentoo,Torgersen,72.41682978877485,23.38777674906919,7,29,MALE
Chinstrap,Dream,51.37339319876101,91.7273840090568,20,96,MALE
Chinstrap,Dream,35.88818457400976,41.04334539888696,7,44,FEMALE
Adelie,Dream,90.02316082109323,82.45063658588265,56,14,MALE
Chinstrap,Torgersen,17.658299041363712,80.84717813312393,48,80,.
Gentoo,Dream,85.50286167756754,84.84725281850865,10,32,FEMALE
Chinstrap,Dream,76.34757066734528,4.9035477583831195,54,92,FEMALE
Chinstrap,Biscoe,66.77349314448065,84.27882526891518,80,54,MALE
Adelie,Biscoe,94.23703308971885,45.8046337929046,64,78,.
Gentoo,Torgersen,99.6127314123052,43.56494313485465,67,39,MALE
Gentoo,Torgersen,78.9234963030691,74.2711869762821,39,51,MALE
Adelie,Dream,22.87654441887741,72.01227752510626,79,57,MALE
Gentoo,Biscoe,68.49637102415369,61.24319429070785,31,24,FEMALE
Gentoo,Biscoe,40.038366267446854,59.023865673353626,64,16,.
Chinstrap,Dream,12.235330223610541,30.681541025430114,62,21,MALE
Adelie,Dream,84.87850085528738,75.3269235567308,43,11,MALE
Gentoo,Dream,33.47363376698832,69.52893095360983,47,37,FEMALE
Adelie,Torgersen,96.44519756384223,25.289920207972262,37,34,FEMALE
Chinstrap,Torgersen,81.11164413883262,68.47409777619997,76,33,FEMALE
Gentoo,Biscoe,80.00531579575635,66.93725733659404,20,22,FEMALE
Adelie,Biscoe,82.69195770605621,15.534529829268816,42,16,FEMALE
Gentoo,Biscoe,40.81304713351069,75.3115636430145,96,36,MALE
Adelie,Torgersen,8.220855451881482,71.62416339650291,94,64,FEMALE
Chinstrap,Biscoe,99.50488020805047,79.03078699197236,57,26,MALE
Chinstrap,Biscoe,96.41506582097091,77.51615843334177,41,77,MALE
Gentoo,Biscoe,46.77010316012432,20.053589453181765,84,89,.
Gentoo,Torgersen,82.84883548162647,56.99065784865752,76,78,.
Adelie,Torgersen,47.736198498652335,33.76703328329314,74,31,MALE
Gentoo,Dream,92.61460662518715,73.71718437542552,7,32,.
Chinstrap,Biscoe,40.00603558551088,40.1721028087764,75,25,MALE
Chinstrap,Torgersen,87.86538495702158,42.23077059148649,69,7,FEMALE
Chinstrap,Biscoe,1.2948203415926063,66.76963546716648,6,63,.
Gentoo,Torgersen,34.1302048460444,88.99951289922689,42,76,.
Adelie,Dream,61.646498930419526,12.637968093532315,91,16,.
Chinstrap,Torgersen,85.48451171745822,8.805624487613706,89,40,MALE
Chinstrap,Torgersen,8.868471374585052,99.36357100475377,36,5,.
Gentoo,Biscoe,7.466960900475383,48.130600642288115,68,41,FEMALE
Gentoo,Biscoe,78.7872603634378,47.185956963799924,43,45,FEMALE
Gentoo,Biscoe,56.611077496838455,84.47760605606871,48,85,.
Gentoo,Torgersen,13.192396717368704,98.05945526581597,4,26,FEMALE
Adelie,Biscoe,47.73809978760829,27.193139724723725,37,73,.
Gentoo,Biscoe,20.463321708440716,33.80304215476654,69,54,FEMALE
Adelie,Dream,75.13917613833966,68.8102870490887,72,72,MALE
Adelie,Biscoe,81.56070009652022,85.70137357954212,78,69,MALE
Chinstrap,Biscoe,44.06237934232282,26.815402132538402,86,92,FEMALE
Chinstrap,Torgersen,96.78553349419509,1.3507201921661105,88,18,MALE
Gentoo,Dream,63.539434483619395,76.99558307812188,57,28,.
Chinstrap,Biscoe,25.96559719326055,50.08054136967486,75,36,.
Adelie,Biscoe,6.593009552142426,14.154514342662639,11,43,MALE
Gentoo,Torgersen,69.73142838992403,17.080686010433553,36,90,MALE
Gentoo,Biscoe,59.00016463734663,51.00873073238403,73,4,MALE
Gentoo,Biscoe,34.31632452066078,10.702950793399534,47,68,MALE
Gentoo,Biscoe,73.85039710518204,78.51019139890386,52,71,MALE
Chinstrap,Dream,3.873557907941416,43.8493348564954,39,56,.
Gentoo,Dream,85.22848426202025,40.102875774503566,64,66,FEMALE
Adelie,Dream,19.065727234597375,9.087257426283868,69,10,MALE
Gentoo,Biscoe,3.312613973079792,32.5028907454891,79,93,FEMALE
Chinstrap,Torgersen,89.19210462001692,54.097662121246636,87,58,FEMALE
Adelie,Torgersen,61.79284342555842,19.20771973550879,18,8,.
Chinstrap,Biscoe,12.442960836292972,27.51885191170621,54,25,FEMALE
Chinstrap,Torgersen,62.75941183015426,27.288109098501266,9,38,MALE
Chinstrap,Torgersen,88.90339851770963,62.60793043055579,22,16,FEMALE
Chinstrap,Torgersen,58.50541289103604,16.53668710094992,41,15,.
Gentoo,Dream,75.10539951321412,29.70374351689512,17,42,MALE
Chinstrap,Torgersen,89.56504285556203,83.52661694921983,16,3,MALE
Gentoo,Dream,91.61091033124306,17.689518144226213,85,54,.
Gentoo,Biscoe,14.250115018170085,28.03731633171298,43,20,FEMALE
Chinstrap,Biscoe,75.47007920076399,86.0174647798669,50,30,FEMALE
Adelie,Torgersen,85.82264652071714,24.23846384459356,55,90,.
Chinstrap,Dream,98.31040738375304,47.461933773323864,33,51,MALE
Chinstrap,Dream,86.39786505625214,27.828447695506796,85,18,MALE
Gentoo,Biscoe,68.29166062717373,34.96914507002843,74,71,MALE
Gentoo,Dream,27.461086500607756,88.92095302959923,49,28,FEMALE
Gentoo,Biscoe,31.1449885380742,53.557732972066006,79,83,FEMALE
Gentoo,Torgersen,79.01753386980144,67.96745619611434,24,30,FEMALE
Chinstrap,Dream,41.436921848368236,96.25241348628197,31,65,FEMALE
Adelie,Biscoe,84.98011956771572,80.95098569477595,36,85,.
Adelie,Dream,47.088916009634616,16.020647894687734,20,98,.
Adelie,Biscoe,66.57147345301874,8.460066519141908,52,69,MALE
Adelie,Torgersen,95.56047514122443,68.07621671043036,63,68,MALE
Gentoo,Dream,21.2286867078192,69.34470419307688,52,34,FEMALE
Chinstrap,Dream,28.849462734214647,89.14030024277866,58,54,.
Gentoo,Dream,44.990886650472206,85.69806798103644,99,90,FEMALE
Gentoo,Dream,78.60663090783422,41.440155360968966,6,49,FEMALE
Chinstrap,Biscoe,82.00681619991977,4.38422530790008,43,23,FEMALE
Chinstrap,Torgersen,81.859875978355,96.13785596917945,83,5,FEMALE
Chinstrap,Torgersen,32.78112886502535,12.10485759038864,76,30,.
Gentoo,Biscoe,8.856345064542825,84.83890014889788,31,24,FEMALE
Adelie,Torgersen,14.87246305898312,54.04948244477155,2,33,MALE
Gentoo,Dream,15.54423971976513,14.953531498418304,24,28,.
Gentoo,Torgersen,67.10896845365946,77.84521420879135,43,8,FEMALE
Chinstrap,Dream,55.82936405431608,65.84642328372932,62,59,.
Gentoo,Dream,18.10165752699421,88.86065091350773,65,96,FEMALE
Adelie,Dream,45.08199043193248,71.94545389187982,29,89,MALE
Adelie,Dream,50.84244262178751,99.01886199617496,30,8,.
Gentoo,Biscoe,77.79449901873699,51.393571643353354,26,9,MALE
Chinstrap,Torgersen,58.256887979889825,99.64057022126136,5,26,FEMALE
Gentoo,Dream,37.7177220785086,20.505471403651086,98,70,MALE
Adelie,Dream,94.93995951382622,99.1508331973836,56,87,FEMALE
Adelie,Biscoe,50.25803671238498,69.25742403585821,73,42,.
Gentoo,Torgersen,86.15520569215116,79.55670971688933,8,31,MALE
Adelie,Biscoe,44.16718830591919,42.417417976519204,57,28,.
Gentoo,Dream,1.4962423607889686,5.347571977666843,77,79,MALE
Adelie,Dream,60.21330352491088,27.272288424136203,95,68,FEMALE
Chinstrap,Torgersen,80.24258334789033,14.83065331393335,48,95,FEMALE
Adelie,Biscoe,28.384783753690044,59.05531257414487,87,85,.
Gentoo,Torgersen,70.63450602756556,13.019963490694009,40,77,.
Gentoo,Dream,46.34612073149918,1.5495891660422645,13,24,MALE
Chinstrap,Biscoe,35.403152707888765,85.7732526694876,66,62,MALE
Adelie,Dream,6.012378547578667,90.33581725047968,86,60,MALE
Gentoo,Torgersen,35.56635438913529,38.523078213631145,44,96,MALE
Adelie,Dream,80.87672773784679,72.53628221303033,53,88,FEMALE
Chinstrap,Biscoe,79.57847444565822,95.42445443534793,17,68,.
Gentoo,Dream,84.22985301382934,75.35643852982113,69,26,FEMALE
Chinstrap,Torgersen,79.89045955385237,52.301460811767406,61,100,FEMALE
Gentoo,Dream,76.6704939044551,4.479689965779032,79,53,MALE
Adelie,Dream,83.35896043369124,32.324280577522146,57,19,FEMALE
Gentoo,Torgersen,81.96313473066435,16.964855853319815,46,66,.
Chinstrap,Torgersen,22.098276216165736,39.851458121812946,88,85,MALE
Gentoo,Dream,70.7257549634597,68.55401028030312,19,69,.
Chinstrap,Torgersen,99.64495331625021,29.847025881948277,4,30,.
Gentoo,Biscoe,14.51057958032017,46.03027478600917,0,4,MALE
Chinstrap,Dream,73.54330926509036,48.55860914471335,64,26,.
Adelie,Torgersen,92.21712111390062,67.64717807036787,74,94,MALE
Gentoo,Dream,65.17421357815775,22.756886930785857,93,15,MALE
Adelie,Biscoe,34.20076147091433,54.530445591599296,88,11,MALE
Gentoo,Biscoe,67.21152210040263,26.75337231735353,9,89,MALE
Gentoo,Torgersen,92.77723829266287,64.12789413243783,11,38,MALE
Adelie,Dream,93.53386314870323,46.13098737049359,84,53,MALE
Chinstrap,Biscoe,86.62843751715052,10.930239005406705,60,73,.
Adelie,Biscoe,55.65172116279549,94.11202139147974,65,24,.
Adelie,Dream,57.183380179823196,85.01485927045186,11,89,.
Gentoo,Biscoe,95.94768463888485,41.26140861656765,5,54,.
Chinstrap,Biscoe,66.23346050170511,82.2672359312485,90,67,FEMALE
Chinstrap,Biscoe,2.0223858628485414,23.434100220238662,13,54,.
Adelie,Biscoe,27.702188147796868,92.87037769482045,3,90,FEMALE
Adelie,Biscoe,39.05069971215467,48.95932062038566,96,34,FEMALE
Chinstrap,Torgersen,48.67933819286176,23.616351605474694,96,23,FEMALE
Adelie,Biscoe,30.36677620907747,34.093737435167945,4,95,MALE
Gentoo,Biscoe,21.442538333787496,44.96557311670008,100,66,FEMALE
Gentoo,Dream,71.05897434181793,44.75665837950591,36,72,FEMALE
Adelie,Dream,16.916974503836247,88.55531075319806,65,75,.
Gentoo,Torgersen,9.109244105790015,68.69349487837079,33,98,.
Chinstrap,Torgersen,41.00451679911299,63.46131157417831,91,99,.
Adelie,Biscoe,81.05255296500704,83.91886703352259,56,73,FEMALE
Gentoo,Dream,76.02715138660864,77.14838381063383,43,57,MALE
Adelie,Biscoe,23.639263858546975,43.131591306051334,90,58,MALE
Chinstrap,Dream,26.689554036697594,8.870805500324385,21,77,.
Gentoo,Torgersen,98.71475949738475,73.66406364084304,40,41,MALE
Chinstrap,Biscoe,7.42949833010873,4.592943987484787,22,63,FEMALE
Adelie,Biscoe,7.864804153036154,14.682368763693832,99,14,.
Adelie,Torgersen,9.065892610416382,28.08531319048925,78,7,FEMALE
Gentoo,Dream,32.37756003373303,26.45207488381591,75,79,FEMALE
Chinstrap,Torgersen,76.38369853214616,13.008780942265364,84,35,FEMALE
Adelie,Biscoe,89.06917968123552,11.817627918960449,55,54,.
Chinstrap,Dream,93.24147619793632,64.54183765671665,15,29,MALE
Chinstrap,Biscoe,25.240693197247676,30.008782069297478,66,45,MALE
Gentoo,Torgersen,46.017973995034076,44.70280717982418,82,66,.
Chinstrap,Dream,9.350795368393083,47.957001509283046,73,56,FEMALE
Adelie,Biscoe,55.62334231984377,90.81148103923134,94,18,MALE
Adelie,Dream,0.654007098855558,35.449546558588985,87,96,MALE
Gentoo,Dream,45.96336197630618,46.02564062254467,54,75,FEMALE
Chinstrap,Dream,98.04103765008473,68.23262263543985,49,32,.
Adelie,Dream,14.042446712627077,68.18701307051639,56,61,FEMALE
Adelie,Torgersen,21.0756344459057,94.4732512438393,25,52,FEMALE
Gentoo,Biscoe,27.764457164664556,52.49250681542025,7,6,FEMALE
Chinstrap,Biscoe,86.67886831459083,5.208258134103172,10,9,MALE
Chinstrap,Biscoe,88.99931237304646,5.421014948299474,87,44,FEMALE
Chinstrap,Torgersen,94.52804710382324,73.47971484731389,38,11,MALE
Adelie,Biscoe,24.840663888864377,73.23863416797968,68,100,FEMALE
Adelie,Dream,45.349365260428556,4.933561545407173,52,41,.
Gentoo,Biscoe,38.20068527234562,12.594410006633872,16,96,MALE
Adelie,Dream,59.58577885147201,14.723553354220032,77,85,MALE
Gentoo,Dream,29.595795688964454,7.448442730747129,32,83,.
Gentoo,Dream,82.9015816730542,84.30861512940476,71,26,.
Chinstrap,Torgersen,90.61395363253062,98.90944098555575,97,89,MALE
Gentoo,Biscoe,89.99697778524686,10.275574842726465,31,63,MALE
Chinstrap,Torgersen,26.318277010018342,10.366973755456687,98,39,.
Chinstrap,Dream,48.448915314371035,56.550534379652525,28,41,FEMALE
Adelie,Biscoe,53.785095401410075,82.49830974553369,58,62,.
Adelie,Torgersen,96.99259384876234,15.746367769945424,45,32,.
Gentoo,Torgersen,43.792012835336514,35.290874660396554,80,57,MALE
Gentoo,Dream,6.982533960939918,19.15446810450382,7,5,.
Gentoo,Dream,64.33993690064949,23.114797090733475,54,90,.
Gentoo,Dream,17.446431440153898,10.87432592595774,90,25,FEMALE
Adelie,Biscoe,36.51919802850043,41.8270798866949,25,32,FEMALE
Gentoo,Torgersen,51.80754153362178,13.579181638583492,87,81,.
Chinstrap,Dream,96.2775594361197,44.166104222767885,6,4,FEMALE
Adelie,Torgersen,15.965719155772728,38.928227067053726,30,69,.
Chinstrap,Dream,85.18721692719903,31.929895706622315,11,100,MALE
Gentoo,Torgersen,1.8783430095640652,38.40648207216103,23,51,FEMALE
Adelie,Dream,4.790583764721257,67.18942991853085,84,17,.
Chinstrap,Torgersen,47.946386704917174,11.89727984996065,71,50,FEMALE
Adelie,Biscoe,57.23680340375731,58.38073485729808,64,12,.
Chinstrap,Biscoe,18.90082777265697,14.278059487321892,78,12,.
Adelie,Biscoe,18.50417306879827,34.24786792492929,74,1,FEMALE
Chinstrap,Dream,71.97201943112687,66.51192004727487,6,50,MALE
Chinstrap,Dream,30.842935112595992,55.07715925944834,83,56,.
Chinstrap,Torgersen,71.02559961626552,20.006573997629616,67,0,FEMALE
Adelie,Torgersen,51.749514221904334,35.502511436441566,92,87,MALE
Chinstrap,Biscoe,36.69383227861744,14.827113870675834,95,6,MALE
Chinstrap,Dream,4.577208684934608,70.94458290881724,3,10,FEMALE
Gentoo,Dream,97.25018684822018,91.00270647650049,37,73,MALE
Chinstrap,Dream,38.00120285009404,17.079611249801996,71,48,MALE
Gentoo,Dream,78.96355083650458,61.441776366807446,72,85,MALE
Adelie,Biscoe,33.669241665799156,48.31670757616583,44,91,FEMALE
Chinstrap,Dream,89.77850047299249,37.41004528660453,4,55,FEMALE
Adelie,Dream,7.212685250837669,53.025570899555404,69,80,MALE
Gentoo,Biscoe,28.138106016441856,12.097884879594535,11,91,MALE
Gentoo,Biscoe,52.6203674482529,53.90988800505154,19,38,MALE
Adelie,Torgersen,61.29788884937114,65.8895520572861,32,78,FEMALE
Chinstrap,Biscoe,64.3454300580368,92.942862500457,80,43,MALE
Adelie,Torgersen,39.18996009771162,87.42596644253224,41,44,.
Gentoo,Biscoe,62.767757369035216,17.3695613722865,45,74,.
Gentoo,Biscoe,86.62239310837818,0.9830725367809934,70,29,FEMALE
Chinstrap,Dream,83.8074616240149,62.39378013008693,86,27,MALE
Gentoo,Dream,25.22901600793752,70.54325596109388,98,28,.
Chinstrap,Biscoe,4.159701455485965,85.58909376816032,65,86,MALE
Chinstrap,Dream,23.964675877990913,44.290618152106354,30,84,.
Chinstrap,Torgersen,81.95054131159284,5.671622648423924,47,96,FEMALE
Gentoo,Biscoe,65.89168430247548,29.791974420008728,97,76,FEMALE
Adelie,Torgersen,12.45002264904327,78.87749258904235,65,57,MALE
Adelie,Biscoe,16.427606102137215,60.183712555529254,33,29,MALE
Gentoo,Biscoe,26.51480854773627,65.5023933805284,65,49,MALE
Adelie,Biscoe,85.4289156025952,66.15002906500811,46,67,MALE
Adelie,Biscoe,39.796535032111805,50.956599320263166,18,47,MALE
Gentoo,Biscoe,33.965399015648245,71.46237126250142,57,75,MALE
Adelie,Dream,22.565318460386553,12.618039972126772,77,22,.
Gentoo,Torgersen,67.39219349948257,82.63267263118357,23,73,.
Chinstrap,Biscoe,96.80388926844522,37.1234768387233,63,55,MALE
Chinstrap,Dream,7.934974567980513,28.708635007080986,16,92,MALE
Adelie,Biscoe,50.27265170005526,72.39776382641642,7,17,.
Gentoo,Biscoe,90.25451962222361,43.880729904168334,98,22,.
Chinstrap,Torgersen,26.757859669722382,7.697547265670979,34,70,.
Gentoo,Biscoe,33.90364138447002,76.97125721096147,34,79,.
Gentoo,Torgersen,49.34578359447998,99.09984779143045,4,19,MALE
Gentoo,Biscoe,14.01239241374591,30.122493432437068,92,90,MALE
Adelie,Dream,80.37846671354929,85.14453986943789,61,87,FEMALE
Chinstrap,Biscoe,25.181090299254606,10.398281404548538,40,59,.
Adelie,Dream,5.88208578675995,20.428116516566764,80,79,.
Gentoo,Dream,66.47502450493818,0.7263910407033225,20,84,.
Chinstrap,Dream,54.52979558936734,19.097318523617968,73,49,MALE
Adelie,Dream,92.96381086717011,66.03438239842394,59,53,FEMALE
Chinstrap,Biscoe,78.26409632808118,29.164772374557014,37,45,MALE
Adelie,Biscoe,3.601960308842611,4.150262070858157,35,44,.
Gentoo,Dream,52.97988831435636,1.2492237924331295,94,94,.
Chinstrap,Dream,86.78299181160874,30.412765525632224,37,43,FEMALE
Gentoo,Torgersen,1.833564664778209,24.03428596871324,50,97,.
Gentoo,Biscoe,37.34647661383169,38.81963932267659,37,0,FEMALE
Chinstrap,Torgersen,83.30917542229463,35.983915937673274,17,79,MALE
Chinstrap,Dream,24.933561471959663,12.619249382514608,50,95,.
Adelie,Torgersen,1.2181871095669594,33.74063728799372,48,92,.
Adelie,Torgersen,34.05723599144713,77.01797762433429,57,7,MALE
Gentoo,Dream,3.458953802459086,6.637331404869284,53,93,FEMALE
Adelie,Torgersen,91.56902992635607,22.07196687774875,35,13,FEMALE
Chinstrap,Torgersen,85.27788353868009,21.854122139062227,49,90,.
Chinstrap,Biscoe,42.192150749210164,7.825570760731648,14,68,MALE
